40,40;
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,20,39,61,62,04,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,29,01,62,04,62,04,62,04,62,04,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,31,01,62,04,62,04,62,04,62,04,62,04,62,04,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,20,c1,62,04,62,04,62,04,62,04,62,04,ab,a1,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,08,20,62,04,62,04,62,04,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,18,a1,62,04,62,04,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,31,21,62,04,62,04,62,04,62,24,ff,80,ff,e5,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,39,41,62,04,62,04,62,24,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,18,a0,62,04,62,04,6a,43,ff,e0,ff,84,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,10,80,62,04,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,20,62,04,62,04,62,04,ff,e0,ff,a4,ff,a2,ff,a2,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,c1,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,62,04,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,31,41,62,04,62,04,62,04,ff,a4,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,08,20,62,04,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,59,e3,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,08,20,62,04,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,d5,64,e5,a3,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,49,c2,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,93,c6,51,a0,59,a0,59,a0,5a,02,ff,e0,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,62,04,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,a4,26,59,a0,59,a0,59,c0,59,c0,59,c0,59,c1,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,08,41,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,59,e1,59,a0,62,00,6a,40,6a,40,59,c0,59,c0,7b,45,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,62,04,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,c4,a3,59,c0,59,a0,6a,20,6a,20,6a,20,6a,20,59,c0,59,c1,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,62,04,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,7b,05,59,a0,61,e0,6a,20,6a,20,6a,20,6a,20,59,c0,59,a0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,62,04,62,04,62,24,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,6a,a4,59,a0,62,00,6a,20,6a,20,6a,20,6a,20,59,a0,59,a0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,10,61,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,72,c5,59,a0,62,00,6a,20,6a,20,6a,20,6a,20,59,a0,59,c0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,39,42,62,04,62,04,ff,a0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,a3,e5,59,a0,59,c0,6a,20,6a,20,6a,20,6a,20,59,c0,59,c1,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,62,04,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,59,c0,59,a0,6a,21,6a,20,6a,20,61,c0,59,a0,62,63,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,62,04,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,62,83,59,a0,59,c0,62,00,61,e0,59,a0,59,c0,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,62,04,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,5a,02,59,a0,59,a0,59,a0,59,c0,ac,64,ff,e0,ff,e0,ff,e0,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,62,04,62,04,62,04,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0,9b,e4,6a,83,72,c4,ff,e0,ff,e0,ff,e0,ff,e0,ff,e0
